H_A_per_m,B_T
3.205832577857654542e+01,1.360397466827089286e+00
3.201478320024034474e+01,1.360103161923585935e+00
3.197127830397221260e+01,1.359808789690841957e+00
3.192781104860478081e+01,1.359514350158021356e+00
3.188438139292702544e+01,1.359219843353637547e+00
3.184098929585888982e+01,1.358925269306735073e+00
3.179763471636397298e+01,1.358630628046300970e+00
3.175431761340587400e+01,1.358335919600965669e+00
3.171103794603550341e+01,1.358041143999598299e+00
3.166779567334742751e+01,1.357746301271010481e+00
3.162459075452352408e+01,1.357451391444253197e+00
3.158142314874567091e+01,1.357156414548023937e+00
3.153829281528305728e+01,1.356861370611260442e+00
3.149519971344852820e+01,1.356566259662844720e+00
3.145214380264224019e+01,1.356271081731903028e+00
3.140912504226434976e+01,1.355975836847207017e+00
3.136614339175866917e+01,1.355680525037473050e+00
3.132319881069997791e+01,1.355385146331963719e+00
3.128029125861939974e+01,1.355089700759286808e+00
3.123742069517902564e+01,1.354794188348598105e+00
3.119458708004094660e+01,1.354498609128699238e+00
3.115179037295456510e+01,1.354202963128641635e+00
3.110903053366928361e+01,1.353907250377121674e+00
3.106630752206547186e+01,1.353611470903389069e+00
3.102362129802349955e+01,1.353315624736339817e+00
3.098097182146739215e+01,1.353019711904819733e+00
3.093835905240848660e+01,1.352723732437926873e+00
3.089578295090177562e+01,1.352427686364710002e+00
3.085324347700225189e+01,1.352131573713864388e+00
3.081074059089587536e+01,1.351835394514645294e+00
3.076827425276860595e+01,1.351539148795954270e+00
3.072584442289371509e+01,1.351242836586950213e+00
3.068345106154447421e+01,1.350946457916440302e+00
3.064109412912512198e+01,1.350650012813794376e+00
3.059877358599624131e+01,1.350353501307725468e+00
3.055648939260572661e+01,1.350056923427205957e+00
3.051424150948878378e+01,1.349760279201467572e+00
3.047202989722427446e+01,1.349463568659699408e+00
3.042985451639106032e+01,1.349166791830737733e+00
3.038771532765531447e+01,1.348869948743682157e+00
3.034561229172686581e+01,1.348573039427587883e+00
3.030354536935919896e+01,1.348276063911467260e+00
3.026151452139311004e+01,1.347979022224597978e+00
3.021951970866939519e+01,1.347681914395906899e+00
3.017756089211616199e+01,1.347384740454588448e+00
3.013563803270517383e+01,1.347087500429794193e+00
3.009375109140819404e+01,1.346790194350327097e+00
3.005190002932795323e+01,1.346492822245566767e+00
3.001008480756718200e+01,1.346195384144545315e+00
2.996830538731592242e+01,1.345897880076563524e+00
2.992656172976421658e+01,1.345600310070574679e+00
2.988485379618941806e+01,1.345302674155802292e+00
2.984318154791253619e+01,1.345004972361433682e+00
2.980154494629823603e+01,1.344707204716616644e+00
2.975994395275483839e+01,1.344409371250463447e+00
2.971837852873431984e+01,1.344111471992048390e+00
2.967684863577596843e+01,1.343813506970722216e+00
2.963535423541907221e+01,1.343515476215487503e+00
2.959389528929023072e+01,1.343217379755623719e+00
2.955247175905969925e+01,1.342919217620376360e+00
2.951108360644138884e+01,1.342620989838956946e+00
2.946973079314921051e+01,1.342322696440226837e+00
2.942841328107169829e+01,1.342024337453959548e+00
2.938713103201007470e+01,1.341725912908950269e+00
2.934588400789652951e+01,1.341427422834591487e+00
2.930467217070690822e+01,1.341128867260245272e+00
2.926349548241705634e+01,1.340830246214924415e+00
2.922235390509013087e+01,1.340531559727928146e+00
2.918124740083294455e+01,1.340232807828523276e+00
2.914017593179596588e+01,1.339933990545947973e+00
2.909913946017331909e+01,1.339635107909410205e+00
2.905813794824643992e+01,1.339336159948405713e+00
2.901717135829676408e+01,1.339037146692084734e+00
2.897623965269303881e+01,1.338738068169887052e+00
2.893534279380401131e+01,1.338438924410906061e+00
2.889448074408574030e+01,1.338139715444526257e+00
2.885365346599428449e+01,1.337840441299785299e+00
2.881286092211666983e+01,1.337541102006335025e+00
2.877210307503992226e+01,1.337241697593480438e+00
2.873137988735106774e+01,1.336942228090181262e+00
2.869069132181175519e+01,1.336642693526333359e+00
2.865003734109632205e+01,1.336343093930846715e+00
2.860941790801007301e+01,1.336043429333248156e+00
2.856883298535831273e+01,1.335743699762719672e+00
2.852828253603365738e+01,1.335443905248742347e+00
2.848776652297237888e+01,1.335144045820774839e+00
2.844728490911074914e+01,1.334844121507930526e+00
2.840683765751600731e+01,1.334544132339947620e+00
2.836642473121173680e+01,1.334244078345896201e+00
2.832604609330883250e+01,1.333943959555147885e+00
2.828570170700550079e+01,1.333643775997380265e+00
2.824539153545629233e+01,1.333343527701600806e+00
2.820511554194672499e+01,1.333043214697446688e+00
2.816487368980597239e+01,1.332742837014538662e+00
2.812466594236320816e+01,1.332442394682151976e+00
2.808449226299126167e+01,1.332141887729544116e+00
2.804435261515027378e+01,1.331841316186280988e+00
2.800424696230038535e+01,1.331540680081584993e+00
2.796417526803270448e+01,1.331239979445316246e+00
2.792413749589468352e+01,1.330939214306664953e+00
2.788413360952108633e+01,1.330638384695131515e+00
2.784416357259033248e+01,1.330337490640203679e+00
2.780422734882449731e+01,1.330036532171352537e+00
2.776432490198931191e+01,1.329735509318035858e+00
2.772445619589416310e+01,1.329434422109698311e+00
2.768462119439209346e+01,1.329133270575769910e+00
2.764481986142345704e+01,1.328832054745999303e+00
2.760505216088495217e+01,1.328530774649461899e+00
2.756531805684790015e+01,1.328229430316212323e+00
2.752561751329631079e+01,1.327928021775302669e+00
2.748595049434516113e+01,1.327626549056435845e+00
2.744631696415308397e+01,1.327325012189305209e+00
2.740671688687871210e+01,1.327023411203261283e+00
2.736715022676798981e+01,1.326721746127979662e+00
2.732761694806686137e+01,1.326420016992791773e+00
2.728811701510858256e+01,1.326118223827355447e+00
2.724865039227006491e+01,1.325816366661319634e+00
2.720921704392821994e+01,1.325514445523993112e+00
2.716981693459092639e+01,1.325212460445345020e+00
2.713045002872240730e+01,1.324910411454669701e+00
2.709111629087419715e+01,1.324608298581590793e+00
2.705181568564148620e+01,1.324306121855724827e+00
2.701254817766312044e+01,1.324003881306685670e+00
2.697331373162160162e+01,1.323701576964080084e+00
2.693411231224308722e+01,1.323399208857513276e+00
2.689494388429739047e+01,1.323096777016585346e+00
2.685580841259798035e+01,1.322794281470893951e+00
2.681670586200198159e+01,1.322491722250033641e+00
2.677763619745383039e+01,1.322189099383935140e+00
2.673859938385430723e+01,1.321886412901851937e+00
2.669959538623515982e+01,1.321583662833712092e+00
2.666062416962813586e+01,1.321280849209105490e+00
2.662168569910863880e+01,1.320977972057620686e+00
2.658277993979572784e+01,1.320675031408847344e+00
2.654390685689577367e+01,1.320372027292715966e+00
2.650506641561514698e+01,1.320068959738817105e+00
2.646625858120387420e+01,1.319765828776745087e+00
2.642748331895563751e+01,1.319462634436094017e+00
2.638874059425143059e+01,1.319159376746803947e+00
2.635003037247224711e+01,1.318856055738475863e+00
2.631135261908639222e+01,1.318552671441057367e+00
2.627270729951851536e+01,1.318249223883814381e+00
2.623409437932423316e+01,1.317945713096703608e+00
2.619551382410281803e+01,1.317642139109687083e+00
2.615696559940988664e+01,1.317338501952045382e+00
2.611844967093202285e+01,1.317034801653753417e+00
2.607996600435581058e+01,1.316731038244447483e+00
2.604151456545514520e+01,1.316427211754116033e+00
2.600309532000392210e+01,1.316123322212411573e+00
2.596470823381969240e+01,1.315819369648993487e+00
2.592635327280731872e+01,1.315515354093876210e+00
2.588803040287166368e+01,1.315211275576736893e+00
2.584973958996124566e+01,1.314907134127262900e+00
2.581148080006823875e+01,1.314602929775150697e+00
2.577325399927212857e+01,1.314298662550454910e+00
2.573505915365240071e+01,1.313994332482894212e+00
2.569689622933219653e+01,1.313689939602198598e+00
2.565876519252196886e+01,1.313385483938458886e+00
2.562066600938851479e+01,1.313080965521080667e+00
2.558259864622959867e+01,1.312776384380180739e+00
2.554456306934298482e+01,1.312471740545539944e+00
2.550655924507009331e+01,1.312167034046954228e+00
2.546858713979599997e+01,1.311862264914232634e+00
2.543064671999309212e+01,1.311557433177551024e+00
2.539273795209010132e+01,1.311252538866398920e+00
2.535486080260307062e+01,1.310947582010632884e+00
2.531701523813535459e+01,1.310642562640476960e+00
2.527920122524665203e+01,1.310337480785469522e+00
2.524141873058397323e+01,1.310032336475518422e+00
2.520366772088163998e+01,1.309727129740901885e+00
2.516594816283031832e+01,1.309421860611211352e+00
2.512826002320798580e+01,1.309116529116410410e+00
2.509060326879261993e+01,1.308811135286128469e+00
2.505297786649316549e+01,1.308505679150722356e+00
2.501538378317491151e+01,1.308200160739861451e+00
2.497782098579045851e+01,1.307894580083591052e+00
2.494028944129240699e+01,1.307588937211622282e+00
2.490278911672066897e+01,1.307283232154043073e+00
2.486531997915881220e+01,1.306977464940965783e+00
2.482788199569040444e+01,1.306671635602168591e+00
2.479047513348632492e+01,1.306365744167810483e+00
2.475309935971745290e+01,1.306059790667716936e+00
2.471575464159832336e+01,1.305753775131738070e+00
2.467844094643078279e+01,1.305447697590107037e+00
2.464115824147302192e+01,1.305141558072364871e+00
2.460390649411419872e+01,1.304835356608796904e+00
2.456668567178712692e+01,1.304529093229714887e+00
2.452949574188096449e+01,1.304222767964740237e+00
2.449233667187218089e+01,1.303916380843879619e+00
2.445520842928090133e+01,1.303609931897168339e+00
2.441811098167090677e+01,1.303303421154670572e+00
2.438104429664963391e+01,1.302996848646479133e+00
2.434400834186817519e+01,1.302690214402717261e+00
2.430700308497762308e+01,1.302383518453176237e+00
2.427002849371638149e+01,1.302076760828039470e+00
2.423308453586651012e+01,1.301769941557522348e+00
2.419617117921006866e+01,1.301463060671508964e+00
2.415928839157277253e+01,1.301156118199914724e+00
2.412243614086764865e+01,1.300849114173051602e+00
2.408561439500772394e+01,1.300542048620900948e+00
2.404882312194968108e+01,1.300234921573477198e+00
2.401206228969385847e+01,1.299927733060828761e+00
2.397533186628425028e+01,1.299620483113038905e+00
2.393863181985216215e+01,1.299313171760591246e+00
2.390196211848524399e+01,1.299005799033274622e+00
2.386532273035845719e+01,1.298698364961279550e+00
2.382871362364676315e+01,1.298390869574465922e+00
2.379213476665609051e+01,1.298083312903464570e+00
2.375558612760505639e+01,1.297775694977843619e+00
2.371906767488690093e+01,1.297468015828310728e+00
2.368257937680755276e+01,1.297160275484509295e+00
2.364612120180390775e+01,1.296852473976857656e+00
2.360969311831286177e+01,1.296544611335445740e+00
2.357329509481496643e+01,1.296236687590403669e+00
2.353692709987808485e+01,1.295928702772271457e+00
2.350058910202642437e+01,1.295620656910892121e+00
2.346428106982784811e+01,1.295312550036148869e+00
2.342800297198118642e+01,1.295004382178706948e+00
2.339175477714161389e+01,1.294696153368535718e+00
2.335553645405161660e+01,1.294387863636016656e+00
2.331934797145368066e+01,1.294079513011204385e+00
2.328318929813394789e+01,1.293771101524197720e+00
2.324706040296587162e+01,1.293462629205512471e+00
2.321096125477924943e+01,1.293154096084963456e+00
2.317489182253484614e+01,1.292845502193158413e+00
2.313885207519342657e+01,1.292536847560378455e+00
2.310284198171575554e+01,1.292228132216576730e+00
2.306686151114990935e+01,1.291919356192128276e+00
2.303091063254396431e+01,1.291610519517081279e+00
2.299498931503330823e+01,1.291301622221906475e+00
2.295909752775332890e+01,1.290992664336748863e+00
2.292323523992672563e+01,1.290683645892178211e+00
2.288740242073254194e+01,1.290374566918063071e+00
2.285159903948078863e+01,1.290065427445074464e+00
2.281582506543782074e+01,1.289756227503180641e+00
2.278008046795730479e+01,1.289446967122778176e+00
2.274436521643656306e+01,1.289137646334316267e+00
2.270867928027291782e+01,1.288828265167918374e+00
2.267302262895100284e+01,1.288518823654139611e+00
2.263739523195545189e+01,1.288209321823209796e+00
2.260179705877089873e+01,1.287899759705033009e+00
2.256622807901294436e+01,1.287590137330326456e+00
2.253068826229718979e+01,1.287280454729483159e+00
2.249517757823923603e+01,1.286970711932571954e+00
2.245969599654199556e+01,1.286660908970096884e+00
2.242424348695203662e+01,1.286351045872620169e+00
2.238882001921592746e+01,1.286041122670379844e+00
2.235342556312389206e+01,1.285731139393670563e+00
2.231806008850981016e+01,1.285421096072845160e+00
2.228272356525121722e+01,1.285110992738315971e+00
2.224741596322564874e+01,1.284800829420169599e+00
2.221213725244160742e+01,1.284490606149320868e+00
2.217688740286394022e+01,1.284180322955976727e+00
2.214166638450114988e+01,1.283869979870405187e+00
2.210647416740539484e+01,1.283559576922934431e+00
2.207131072171614505e+01,1.283249114144340508e+00
2.203617601752921473e+01,1.282938591564690700e+00
2.200107002502772957e+01,1.282628009214499931e+00
2.196599271443847101e+01,1.282317367124347962e+00
2.193094405598822050e+01,1.282006665324490591e+00
2.189592401999107096e+01,1.281695903845636142e+00
2.186093257671745960e+01,1.281385082717782620e+00
2.182596969656879082e+01,1.281074201971767579e+00
2.179103534994646907e+01,1.280763261638109052e+00
2.175612950725189876e+01,1.280452261747001330e+00
2.172125213897379581e+01,1.280141202329094785e+00
2.168640321560087614e+01,1.279830083414718489e+00
2.165158270766551141e+01,1.279518905034268350e+00
2.161679058578738477e+01,1.279207667218599687e+00
2.158202682054252364e+01,1.278896369997856164e+00
2.154729138259426691e+01,1.278585013402641524e+00
2.151258424264960922e+01,1.278273597463629230e+00
2.147790537141554523e+01,1.277962122211173224e+00
2.144325473968638107e+01,1.277650587676090188e+00
2.140863231821276713e+01,1.277338993888482488e+00
2.137403807783266529e+01,1.277027340878918560e+00
2.133947198947134893e+01,1.276715628678432468e+00
2.130493402396677993e+01,1.276403857316950941e+00
2.127042415228788741e+01,1.276092026825262460e+00
2.123594234544725623e+01,1.275780137234229006e+00
2.120148857441381551e+01,1.275468188573999795e+00
2.116706281024380587e+01,1.275156180875192558e+00
2.113266502403712366e+01,1.274844114168501630e+00
2.109829518689366523e+01,1.274531988484302270e+00
2.106395327000063844e+01,1.274219803853441357e+00
2.102963924454525113e+01,1.273907560306448916e+00
2.099535308175836690e+01,1.273595257873932018e+00
2.096109475287084933e+01,1.273282896586177770e+00
2.092686422924452927e+01,1.272970476474349466e+00
2.089266148215392604e+01,1.272657997568494181e+00
2.085848648300452624e+01,1.272345459899536957e+00
2.082433920320181642e+01,1.272032863498083755e+00
2.079021961419493891e+01,1.271720208394822693e+00
2.075612768747669179e+01,1.271407494620524048e+00
2.072206339453987312e+01,1.271094722205639460e+00
2.068802670692093670e+01,1.270781891180702505e+00
2.065401759619999211e+01,1.270469001576330470e+00
2.062003603400080465e+01,1.270156053423223907e+00
2.058608199199079536e+01,1.269843046752168192e+00
2.055215544188104104e+01,1.269529981594034407e+00
2.051825635538261849e+01,1.269216857979375890e+00
2.048438470420660451e+01,1.268903675938428677e+00
2.045054046019504312e+01,1.268590435502321645e+00
2.041672359518997837e+01,1.268277136701867702e+00
2.038293408103345428e+01,1.267963779567563565e+00
2.034917188961117063e+01,1.267650364129992102e+00
2.031543699285248294e+01,1.267336890419825890e+00
2.028172936277405825e+01,1.267023358468232441e+00
2.024804897134890780e+01,1.266709768305656736e+00
2.021439579059369862e+01,1.266396119962634570e+00
2.018076979261240922e+01,1.266082413470198009e+00
2.014717094950901810e+01,1.265768648859063816e+00
2.011359923338750377e+01,1.265454826159633672e+00
2.008005461643915623e+01,1.265140945402807748e+00
2.004653707089892123e+01,1.264827006619580585e+00
2.001304656900174450e+01,1.264513009840631197e+00
1.997958308302622754e+01,1.264198955096733190e+00
1.994614658529462758e+01,1.263884842418753651e+00
1.991273704812920187e+01,1.263570671837245696e+00
1.987935444389586337e+01,1.263256443382856364e+00
1.984599874504783656e+01,1.262942157086740735e+00
1.981266992403834593e+01,1.262627812979739472e+00
1.977936795332061592e+01,1.262313411092378601e+00
1.974609280543518253e+01,1.261998951455694185e+00
1.971284445287892595e+01,1.261684434099994645e+00
1.967962286827969365e+01,1.261369859056512555e+00
1.964642802426533308e+01,1.261055226356167847e+00
1.961325989346369170e+01,1.260740536029566705e+00
1.958011844858992845e+01,1.260425788107829126e+00
1.954700366235920228e+01,1.260110982621762910e+00
1.951391550748667214e+01,1.259796119601860775e+00
1.948085395677480847e+01,1.259481199079133473e+00
1.944781898306973744e+01,1.259166221084694115e+00
1.941481055921758525e+01,1.258851185649343396e+00
1.938182865806447808e+01,1.258536092803568485e+00
1.934887325254385360e+01,1.258220942578377466e+00
1.931594431563280523e+01,1.257905735004883230e+00
1.928304182030842640e+01,1.257590470113886472e+00
1.925016573959146626e+01,1.257275147936294024e+00
1.921731604654632974e+01,1.256959768503119079e+00
1.918449271423742175e+01,1.256644331845062856e+00
1.915169571577280294e+01,1.256328837992932268e+00
1.911892502434784546e+01,1.256013286978064025e+00
1.908618061311426573e+01,1.255697678831062314e+00
1.905346245531109162e+01,1.255382013583061340e+00
1.902077052417735104e+01,1.255066291264883116e+00
1.898810479299572762e+01,1.254750511907460453e+00
1.895546523509256076e+01,1.254434675541836963e+00
1.892285182379418984e+01,1.254118782198744064e+00
1.889026453247060999e+01,1.253802831909025750e+00
1.885770333457912784e+01,1.253486824704061364e+00
1.882516820353339426e+01,1.253170760614495061e+00
1.879265911283437163e+01,1.252854639671510339e+00
1.876017603598302230e+01,1.252538461905978728e+00
1.872771894652396441e+01,1.252222227348886774e+00
1.869528781804547179e+01,1.251905936031336264e+00
1.866288262413581833e+01,1.251589587984118568e+00
1.863050333847058937e+01,1.251273183238568176e+00
1.859814993472537026e+01,1.250956721825709383e+00
1.856582238657574635e+01,1.250640203776256953e+00
1.853352066774095874e+01,1.250323629121042890e+00
1.850124475202756003e+01,1.250006997891444094e+00
1.846899461324210279e+01,1.249690310118531045e+00
1.843677022519113962e+01,1.249373565833062916e+00
1.840457156176853459e+01,1.249056765066348884e+00
1.837239859686815180e+01,1.248739907849388597e+00
1.834025130442751106e+01,1.248422994213304271e+00
1.830812965838413220e+01,1.248106024188907703e+00
1.827603363271919079e+01,1.247788997807133704e+00
1.824396320150117390e+01,1.247471915099469530e+00
1.821191833875491284e+01,1.247154776096664586e+00
1.817989901859255042e+01,1.246837580830022718e+00
1.814790521512622945e+01,1.246520329330541355e+00
1.811593690251174849e+01,1.246203021629340935e+00
1.808399405494856182e+01,1.245885657757669573e+00
1.805207664663612377e+01,1.245568237746466078e+00
1.802018465181754436e+01,1.245250761626796487e+00
1.798831804477958940e+01,1.244933229429854293e+00
1.795647679980902467e+01,1.244615641186524790e+00
1.792466089127992745e+01,1.244297996928256822e+00
1.789287029356637504e+01,1.243980296686193476e+00
1.786110498104244471e+01,1.243662540491170976e+00
1.782936492816952523e+01,1.243344728374590646e+00
1.779765010940900538e+01,1.243026860367548281e+00
1.776596049926592968e+01,1.242708936501271344e+00
1.773429607224534266e+01,1.242390956806679547e+00
1.770265680293960031e+01,1.242072921315263923e+00
1.767104266589740291e+01,1.241754830057770542e+00
1.763945363575476222e+01,1.241436683065517022e+00
1.760788968719134573e+01,1.241118480369955313e+00
1.757635079488682095e+01,1.240800222002233166e+00
1.754483693352085538e+01,1.240481907993190802e+00
1.751334807786042802e+01,1.240163538374245089e+00
1.748188420267251786e+01,1.239845113176508473e+00
1.745044528276775964e+01,1.239526632431228625e+00
1.741903129300044384e+01,1.239208096169791551e+00
1.738764220822486095e+01,1.238889504423278387e+00
1.735627800333895721e+01,1.238570857222907717e+00
1.732493865328433458e+01,1.238252154600037791e+00
1.729362413300259504e+01,1.237933396585721768e+00
1.726233441747899633e+01,1.237614583211152697e+00
1.723106948174245190e+01,1.237295714507663957e+00
1.719982930086553097e+01,1.236976790506730373e+00
1.716861384987714700e+01,1.236657811239076477e+00
1.713742310393718071e+01,1.236338776736461753e+00
1.710625703816185705e+01,1.236019687029894953e+00
1.707511562775471248e+01,1.235700542150975245e+00
1.704399884787562769e+01,1.235381342130551952e+00
1.701290667377179489e+01,1.235062087000064146e+00
1.698183908073406201e+01,1.234742776791097896e+00
1.695079604400962126e+01,1.234423411534487203e+00
1.691977753893297631e+01,1.234103991261660038e+00
1.688878354088228662e+01,1.233784516004192255e+00
1.685781402523571160e+01,1.233464985793356838e+00
1.682686896737141069e+01,1.233145400660124347e+00
1.679594834275485482e+01,1.232825760636063084e+00
1.676505212685151491e+01,1.232506065752440483e+00
1.673418029517051764e+01,1.232186316040672747e+00
1.670333282322098967e+01,1.231866511531873432e+00
1.667250968659936916e+01,1.231546652257760721e+00
1.664171086085843854e+01,1.231226738249296515e+00
1.661093632163829170e+01,1.230906769538048451e+00
1.658018604457902256e+01,1.230586746155282407e+00
1.654946000536438078e+01,1.230266668132417029e+00
1.651875817972177174e+01,1.229946535501024618e+00
1.648808054337860085e+01,1.229626348292377269e+00
1.645742707206227351e+01,1.229306106537444210e+00
1.642679774163116235e+01,1.228985810268262036e+00
1.639619252785632852e+01,1.228665459515654534e+00
1.636561140663980041e+01,1.228345054311515083e+00
1.633505435383995064e+01,1.228024594686979665e+00
1.630452134535880759e+01,1.227704080673340359e+00
1.627401235714205541e+01,1.227383512302047786e+00
1.624352736517903395e+01,1.227062889604710438e+00
1.621306634545908310e+01,1.226742212612637717e+00
1.618262927401519846e+01,1.226421481357298671e+00
1.615221612692403141e+01,1.226100695870321777e+00
1.612182688026223332e+01,1.225779856183037309e+00
1.609146151010645553e+01,1.225458962326474444e+00
1.606111999266431667e+01,1.225138014332747050e+00
1.603080230405612383e+01,1.224817012232746638e+00
1.600050842053315137e+01,1.224495956058451629e+00
1.597023831825936213e+01,1.224174845840617198e+00
1.593999197357334197e+01,1.223853681611549948e+00
1.590976936272636522e+01,1.223532463402333015e+00
1.587957046201336198e+01,1.223211191244213625e+00
1.584939524781657383e+01,1.222889865169068280e+00
1.581924369647458661e+01,1.222568485208011868e+00
1.578911578441329766e+01,1.222247051392790329e+00
1.575901148805860430e+01,1.221925563754851840e+00
1.572893078388005961e+01,1.221604022325813110e+00
1.569887364839087240e+01,1.221282427137459825e+00
1.566884005806059577e+01,1.220960778220813392e+00
1.563882998944609426e+01,1.220639075607530932e+00
1.560884341914788820e+01,1.220317319329440764e+00
1.557888032372284215e+01,1.219995509417605373e+00
1.554894067981513217e+01,1.219673645903728065e+00
1.551902446411259007e+01,1.219351728819683345e+00
1.548913165325939190e+01,1.219029758196579882e+00
1.545926222398702521e+01,1.218707734066169168e+00
1.542941615302697755e+01,1.218385656459906263e+00
1.539959341715439223e+01,1.218063525409419867e+00
1.536979399318806827e+01,1.217741340946515205e+00
1.534001785794680472e+01,1.217419103102700628e+00
1.531026498824940063e+01,1.217096811909188059e+00
1.528053536100196652e+01,1.216774467397838233e+00
1.525082895311061293e+01,1.216452069600216790e+00
1.522114574152510613e+01,1.216129618548067226e+00
1.519148570319521241e+01,1.215807114272837275e+00
1.516184881511435378e+01,1.215484556806153638e+00
1.513223505431960803e+01,1.215161946179822428e+00
1.510264439784805290e+01,1.214839282425355771e+00
1.507307682273676619e+01,1.214516565573968476e+00
1.504353230615379289e+01,1.214193795658010222e+00
1.501401082517986652e+01,1.213870972708582796e+00
1.498451235698303208e+01,1.213548096757446793e+00
1.495503687877499033e+01,1.213225167836546659e+00
1.492558436772378627e+01,1.212902185977053460e+00
1.489615480108477641e+01,1.212579151210801065e+00
1.486674815615697298e+01,1.212256063569808751e+00
1.483736441019573249e+01,1.211932923085321967e+00
1.480800354054372292e+01,1.211609729789251633e+00
1.477866552454361226e+01,1.211286483713216011e+00
1.474935033953806851e+01,1.210963184888536937e+00
1.472005796300072689e+01,1.210639833347688876e+00
1.469078837231791113e+01,1.210316429121889970e+00
1.466154154491960071e+01,1.209992972242544651e+00
1.463231745832308661e+01,1.209669462741729928e+00
1.460311609004565980e+01,1.209345900651230821e+00
1.457393741760461126e+01,1.209022286002538804e+00
1.454478141856088769e+01,1.208698618827336535e+00
1.451564807051909156e+01,1.208374899157497406e+00
1.448653735112748109e+01,1.208051127025088878e+00
1.445744923799065873e+01,1.207727302461401031e+00
1.442838370880053844e+01,1.207403425498401184e+00
1.439934074124903418e+01,1.207079496167765775e+00
1.437032031302805990e+01,1.206755514500877924e+00
1.434132240191684105e+01,1.206431480529803313e+00
1.431234698569460306e+01,1.206107394286316303e+00
1.428339404218422715e+01,1.205783255802387988e+00
1.425446354920859449e+01,1.205459065109697692e+00
1.422555548463424202e+01,1.205134822240123027e+00
1.419666982632770669e+01,1.204810527225249395e+00
1.416780655219918117e+01,1.204486180096861148e+00
1.413896564015885815e+01,1.204161780886450428e+00
1.411014706820424180e+01,1.203837329626200159e+00
1.408135081433283631e+01,1.203512826348004161e+00
1.405257685654214583e+01,1.203188271083464489e+00
1.402382517287333030e+01,1.202863663864385035e+00
1.399509574141120538e+01,1.202539004722771310e+00
1.396638854024058674e+01,1.202214293690339719e+00
1.393770354744629003e+01,1.201889530798514683e+00
1.390904074124409817e+01,1.201564716079914108e+00
1.388040009976248257e+01,1.201239849565876483e+00
1.385178160121722613e+01,1.200914931288441290e+00
1.382318522382411174e+01,1.200589961279356910e+00
1.379461094584257808e+01,1.200264939570579337e+00
1.376605874553206377e+01,1.199939866193773907e+00
1.373752860119566321e+01,1.199614741180813793e+00
1.370902049118012656e+01,1.199289564563780441e+00
1.368053439383220393e+01,1.198964336374466200e+00
1.365207028754230123e+01,1.198639056644873246e+00
1.362362815070082434e+01,1.198313725406714658e+00
1.359520796174183488e+01,1.197988342691913566e+00
1.356680969909939449e+01,1.197662908532103776e+00
1.353843334129487630e+01,1.197337422959632303e+00
1.351007886680599768e+01,1.197011886006056125e+00
1.348174625419778749e+01,1.196686297703646762e+00
1.345343548199161887e+01,1.196360658083886142e+00
1.342514652879617643e+01,1.196034967178971176e+00
1.339687937322014477e+01,1.195709225020812116e+00
1.336863399391586427e+01,1.195383431641534155e+00
1.334041036953567527e+01,1.195057587072976046e+00
1.331220847873191815e+01,1.194731691346686553e+00
1.328402830024424475e+01,1.194405744494937194e+00
1.325586981281230692e+01,1.194079746549712606e+00
1.322773299521941226e+01,1.193753697543214587e+00
1.319961782620521262e+01,1.193427597506853566e+00
1.317152428459667135e+01,1.193101446472764060e+00
1.314345234926440753e+01,1.192775244473301077e+00
1.311540199903538451e+01,1.192448991540026926e+00
1.308737321282387711e+01,1.192122687705231332e+00
1.305936596950050443e+01,1.191796333000409769e+00
1.303138024802319705e+01,1.191469927457788014e+00
1.300341602739354130e+01,1.191143471109816554e+00
1.297547328652581200e+01,1.190816963987638699e+00
1.294755200450890698e+01,1.190490406124153466e+00
1.291965216034441255e+01,1.190163797550953584e+00
1.289177373307757080e+01,1.189837138299854935e+00
1.286391670179727953e+01,1.189510428402900777e+00
1.283608104563609231e+01,1.189183667892359297e+00
1.280826674372656271e+01,1.188856856800215800e+00
1.278047377524490003e+01,1.188529995158682517e+00
1.275270211936731357e+01,1.188203082999686133e+00
1.272495175531366840e+01,1.187876120355383147e+00
1.269722266230382957e+01,1.187549107257645620e+00
1.266951481960131787e+01,1.187222043738573873e+00
1.264182820646965411e+01,1.186894929829985124e+00
1.261416280225967057e+01,1.186567765564442434e+00
1.258651858627854381e+01,1.186240550973709729e+00
1.255889553787710611e+01,1.185913286089782304e+00
1.253129363644984551e+01,1.185585970944889267e+00
1.250371286139125004e+01,1.185258605570974844e+00
1.247615319213946350e+01,1.184931190000218182e+00
1.244861460817628540e+01,1.184603724265033797e+00
1.242109708893985953e+01,1.184276208397033736e+00
1.239360061395564117e+01,1.183948642428584330e+00
1.236612516274908558e+01,1.183621026391769915e+00
1.233867071484564804e+01,1.183293360318391274e+00
1.231123724985809531e+01,1.182965644241006808e+00
1.228382474739919417e+01,1.182637878191894032e+00
1.225643318703805562e+01,1.182310062202525103e+00
1.222906254847475793e+01,1.181982196305656263e+00
1.220171281136572361e+01,1.181654280533238843e+00
1.217438395541103091e+01,1.181326314917465092e+00
1.214707596031075809e+01,1.180998299490244818e+00
1.211978880580863915e+01,1.180670234283729192e+00
1.209252247169206385e+01,1.180342119330313189e+00
1.206527693774842191e+01,1.180013954662108455e+00
1.203805218380875885e+01,1.179685740311472664e+00
1.201084818966046441e+01,1.179357476309954134e+00
1.198366493522189558e+01,1.179029162690399479e+00
