time_s,I_A
1.827999999999999981e-03,7.429986537741077868e-01
1.828999999999999897e-03,7.437876776339029661e-01
1.829999999999999813e-03,7.445770812588464738e-01
1.830999999999999945e-03,7.453668645721767128e-01
1.831999999999999861e-03,7.461570274860370722e-01
1.832999999999999994e-03,7.469475699201681973e-01
1.833999999999999910e-03,7.477384917906871875e-01
1.834999999999999826e-03,7.485297930175712766e-01
1.835999999999999958e-03,7.493214735134294813e-01
1.836999999999999874e-03,7.501135331984705168e-01
1.838000000000000007e-03,7.509059719892767770e-01
1.838999999999999923e-03,7.516987898025400128e-01
1.839999999999999839e-03,7.524919865513216566e-01
1.840999999999999972e-03,7.532855621562862813e-01
1.841999999999999887e-03,7.540795165344629236e-01
1.843000000000000020e-03,7.548738496029940848e-01
1.843999999999999936e-03,7.556685612791285145e-01
1.844999999999999852e-03,7.564636514764748743e-01
1.845999999999999985e-03,7.572591201124965199e-01
1.846999999999999901e-03,7.580549671085212715e-01
1.847999999999999816e-03,7.588511923747212062e-01
1.848999999999999949e-03,7.596477958326353086e-01
1.849999999999999865e-03,7.604447773963991519e-01
1.850999999999999998e-03,7.612421369802458981e-01
1.851999999999999914e-03,7.620398745060303902e-01
1.852999999999999830e-03,7.628379898844324103e-01
1.853999999999999962e-03,7.636364830375117485e-01
1.854999999999999878e-03,7.644353538761469169e-01
1.856000000000000011e-03,7.652346023188347779e-01
1.856999999999999927e-03,7.660342282841736683e-01
1.857999999999999843e-03,7.668342316870965236e-01
1.858999999999999975e-03,7.676346124426313144e-01
1.859999999999999891e-03,7.684353704659017126e-01
1.861000000000000024e-03,7.692365056758906361e-01
1.861999999999999940e-03,7.700380179879094955e-01
1.862999999999999856e-03,7.708399073173625160e-01
1.863999999999999988e-03,7.716421735797466264e-01
1.864999999999999904e-03,7.724448166906463520e-01
1.865999999999999820e-03,7.732478365657384778e-01
1.866999999999999953e-03,7.740512331245593680e-01
1.867999999999999869e-03,7.748550062791927928e-01
1.869000000000000002e-03,7.756591559455783269e-01
1.869999999999999917e-03,7.764636820435205644e-01
1.870999999999999833e-03,7.772685844853579606e-01
1.871999999999999966e-03,7.780738631872909927e-01
1.872999999999999882e-03,7.788795180656012951e-01
1.874000000000000015e-03,7.796855490328777893e-01
1.874999999999999931e-03,7.804919560093476205e-01
1.875999999999999846e-03,7.812987389077613587e-01
1.876999999999999979e-03,7.821058976447300415e-01
1.877999999999999895e-03,7.829134321331622237e-01
1.878999999999999811e-03,7.837213422898250403e-01
1.879999999999999944e-03,7.845296280315651183e-01
1.880999999999999860e-03,7.853382892715237151e-01
1.881999999999999992e-03,7.861473259266997804e-01
1.882999999999999908e-03,7.869567379141677588e-01
1.883999999999999824e-03,7.877665251472931729e-01
1.884999999999999957e-03,7.885766875395116005e-01
1.885999999999999873e-03,7.893872250081169772e-01
1.887000000000000005e-03,7.901981374666885438e-01
1.887999999999999921e-03,7.910094248326646760e-01
1.888999999999999837e-03,7.918210870197620599e-01
1.889999999999999970e-03,7.926331239417659935e-01
1.890999999999999886e-03,7.934455355163221313e-01
1.892000000000000019e-03,7.942583216535552548e-01
1.892999999999999934e-03,7.950714822750376554e-01
1.893999999999999850e-03,7.958850172910250098e-01
1.894999999999999983e-03,7.966989266156281335e-01
1.895999999999999899e-03,7.975132101668198636e-01
1.896999999999999815e-03,7.983278678588370258e-01
1.897999999999999948e-03,7.991428996059785073e-01
1.898999999999999863e-03,7.999583053226038132e-01
1.899999999999999996e-03,8.007740849231285152e-01
1.900999999999999912e-03,8.015902383220283589e-01
1.901999999999999828e-03,8.024067654338362665e-01
1.902999999999999961e-03,8.032236661731408933e-01
1.903999999999999877e-03,8.040409404545870720e-01
1.905000000000000009e-03,8.048585881928744801e-01
1.905999999999999925e-03,8.056766092989472439e-01
1.906999999999999841e-03,8.064950036914182441e-01
1.907999999999999974e-03,8.073137712851472525e-01
1.908999999999999890e-03,8.081329119912316061e-01
1.909999999999999806e-03,8.089524257246299976e-01
1.910999999999999938e-03,8.097723124003484152e-01
1.911999999999999854e-03,8.105925719334442503e-01
1.912999999999999987e-03,8.114132042390216348e-01
1.913999999999999903e-03,8.122342092284141613e-01
1.914999999999999819e-03,8.130555868168183320e-01
1.915999999999999951e-03,8.138773369194722829e-01
1.916999999999999867e-03,8.146994594478436102e-01
1.918000000000000000e-03,8.155219543172552710e-01
1.918999999999999916e-03,8.163448214430766292e-01
1.919999999999999832e-03,8.171680607368959626e-01
1.920999999999999965e-03,8.179916721103366317e-01
1.921999999999999880e-03,8.188156554827099587e-01
1.923000000000000013e-03,8.196400107657183520e-01
1.923999999999999929e-03,8.204647378710978600e-01
1.924999999999999845e-03,8.212898367144473299e-01
1.925999999999999978e-03,8.221153072075735313e-01
1.926999999999999894e-03,8.229411492661428129e-01
1.927999999999999809e-03,8.237673628020287797e-01
1.928999999999999942e-03,8.245939477309636167e-01
1.929999999999999858e-03,8.254209039648827684e-01
1.930999999999999991e-03,8.262482314195821465e-01
1.931999999999999907e-03,8.270759300070552600e-01
1.932999999999999823e-03,8.279039996393220413e-01
1.933999999999999955e-03,8.287324402284274028e-01
1.934999999999999871e-03,8.295612516902793887e-01
1.936000000000000004e-03,8.303904339408123558e-01
1.936999999999999920e-03,8.312199868883104470e-01
1.937999999999999836e-03,8.320499104487564246e-01
1.938999999999999968e-03,8.328802045343154381e-01
1.939999999999999884e-03,8.337108690571736203e-01
1.941000000000000017e-03,8.345419039333815681e-01
1.941999999999999933e-03,8.353733090751647161e-01
1.942999999999999849e-03,8.362050843909230036e-01
1.943999999999999981e-03,8.370372298006064637e-01
1.944999999999999897e-03,8.378697452126483425e-01
1.945999999999999813e-03,8.387026305393388004e-01
1.946999999999999946e-03,8.395358856968335726e-01
1.947999999999999862e-03,8.403695105974534618e-01
1.948999999999999995e-03,8.412035051535318164e-01
1.949999999999999910e-03,8.420378692774125318e-01
1.950999999999999826e-03,8.428726028814489402e-01
1.951999999999999959e-03,8.437077058780058092e-01
1.952999999999999875e-03,8.445431781794543458e-01
1.954000000000000008e-03,8.453790197020301100e-01
1.954999999999999707e-03,8.462152303542640475e-01
1.955999999999999839e-03,8.470518100485459057e-01
1.956999999999999972e-03,8.478887587011323390e-01
1.958000000000000105e-03,8.487260762205635078e-01
1.958999999999999804e-03,8.495637625231026169e-01
1.959999999999999937e-03,8.504018175172936012e-01
1.961000000000000069e-03,8.512402411194031071e-01
1.961999999999999768e-03,8.520790332379745147e-01
1.962999999999999901e-03,8.529181937892752474e-01
1.964000000000000034e-03,8.537577226818420240e-01
1.964999999999999733e-03,8.545976198280713643e-01
1.965999999999999866e-03,8.554378851442272502e-01
1.966999999999999998e-03,8.562785185388291920e-01
1.967999999999999697e-03,8.571195199242606089e-01
1.968999999999999830e-03,8.579608892128968156e-01
1.969999999999999963e-03,8.588026263171048003e-01
1.971000000000000096e-03,8.596447311492435572e-01
1.971999999999999795e-03,8.604872036216625331e-01
1.972999999999999927e-03,8.613300436466992949e-01
1.974000000000000060e-03,8.621732511328032977e-01
1.974999999999999759e-03,8.630168259961634725e-01
1.975999999999999892e-03,8.638607681452004083e-01
1.977000000000000025e-03,8.647050774921953842e-01
1.977999999999999724e-03,8.655497539494166892e-01
1.978999999999999856e-03,8.663947974291137388e-01
1.979999999999999989e-03,8.672402078435194062e-01
1.981000000000000122e-03,8.680859851048471354e-01
1.981999999999999821e-03,8.689321291214051612e-01
1.982999999999999954e-03,8.697786398053649615e-01
1.984000000000000086e-03,8.706255170727638104e-01
1.984999999999999785e-03,8.714727608318417751e-01
1.985999999999999918e-03,8.723203709908123882e-01
1.987000000000000051e-03,8.731683474656428690e-01
1.987999999999999750e-03,8.740166901683852352e-01
1.988999999999999883e-03,8.748653990071738606e-01
1.990000000000000015e-03,8.757144738940051409e-01
1.990999999999999714e-03,8.765639147408458287e-01
1.991999999999999847e-03,8.774137214596344769e-01
1.992999999999999980e-03,8.782638939622797736e-01
1.994000000000000113e-03,8.791144321567577746e-01
1.994999999999999812e-03,8.799653359549099996e-01
1.995999999999999944e-03,8.808166052685426628e-01
1.997000000000000077e-03,8.816682400094296712e-01
1.997999999999999776e-03,8.825202400893068511e-01
1.998999999999999909e-03,8.833726054159712904e-01
2.000000000000000042e-03,8.842253359049878636e-01
2.000999999999999741e-03,8.850784314640759431e-01
2.001999999999999873e-03,8.859318920048150359e-01
2.003000000000000006e-03,8.867857174387477892e-01
2.003999999999999705e-03,8.876399076734634574e-01
2.004999999999999838e-03,8.884944626243266308e-01
2.005999999999999971e-03,8.893493821988391890e-01
2.007000000000000103e-03,8.902046663083659217e-01
2.007999999999999802e-03,8.910603148642260996e-01
2.008999999999999935e-03,8.919163277776934740e-01
2.010000000000000068e-03,8.927727049599926135e-01
2.010999999999999767e-03,8.936294463183833692e-01
2.011999999999999900e-03,8.944865517639868369e-01
2.013000000000000032e-03,8.953440212117973473e-01
2.013999999999999731e-03,8.962018545689166560e-01
2.014999999999999864e-03,8.970600517423901188e-01
2.015999999999999997e-03,8.979186126470513063e-01
2.016999999999999696e-03,8.987775371937598567e-01
2.017999999999999829e-03,8.996368252893904849e-01
2.018999999999999961e-03,9.004964768486136695e-01
2.020000000000000094e-03,9.013564917781877739e-01
2.020999999999999793e-03,9.022168699887376242e-01
2.021999999999999926e-03,9.030776113908277614e-01
2.023000000000000059e-03,9.039387158949598877e-01
2.023999999999999758e-03,9.048001834115767528e-01
2.024999999999999890e-03,9.056620138510541596e-01
2.026000000000000023e-03,9.065242071197698870e-01
2.026999999999999722e-03,9.073867631319038063e-01
2.027999999999999855e-03,9.082496817976368764e-01
2.028999999999999988e-03,9.091129630231423731e-01
2.030000000000000120e-03,9.099766067224015487e-01
2.030999999999999819e-03,9.108406128014477909e-01
2.031999999999999952e-03,9.117049811741214649e-01
2.033000000000000085e-03,9.125697117463130725e-01
2.033999999999999784e-03,9.134348044277751377e-01
2.034999999999999917e-03,9.143002591321355288e-01
2.036000000000000049e-03,9.151660757650563749e-01
2.036999999999999748e-03,9.160322542400141099e-01
2.037999999999999881e-03,9.168987944625154318e-01
2.039000000000000014e-03,9.177656963458830086e-01
2.039999999999999713e-03,9.186329597994162821e-01
2.040999999999999846e-03,9.195005847283774791e-01
2.041999999999999978e-03,9.203685710458529012e-01
2.043000000000000111e-03,9.212369186608944105e-01
2.043999999999999810e-03,9.221056274824706023e-01
2.044999999999999943e-03,9.229746974194654729e-01
2.046000000000000076e-03,9.238441283806754223e-01
2.046999999999999775e-03,9.247139202787704182e-01
2.047999999999999907e-03,9.255840730184154985e-01
2.049000000000000040e-03,9.264545865121054380e-01
2.049999999999999739e-03,9.273254606682851398e-01
2.050999999999999872e-03,9.281966953953089128e-01
2.052000000000000005e-03,9.290682906014388065e-01
2.052999999999999704e-03,9.299402461988076629e-01
2.053999999999999836e-03,9.308125620915258525e-01
2.054999999999999969e-03,9.316852381955059714e-01
2.056000000000000102e-03,9.325582744146665437e-01
2.056999999999999801e-03,9.334316706567911126e-01
2.057999999999999934e-03,9.343054268335388990e-01
2.059000000000000066e-03,9.351795428564713131e-01
2.059999999999999765e-03,9.360540186291044229e-01
2.060999999999999898e-03,9.369288540627995765e-01
2.062000000000000031e-03,9.378040490648404948e-01
2.062999999999999730e-03,9.386796035463845778e-01
2.063999999999999863e-03,9.395555174145087118e-01
2.064999999999999995e-03,9.404317905801637956e-01
2.065999999999999694e-03,9.413084229502145517e-01
2.066999999999999827e-03,9.421854144314161239e-01
2.067999999999999960e-03,9.430627649343993335e-01
2.069000000000000093e-03,9.439404743656989449e-01
2.069999999999999792e-03,9.448185426357269545e-01
2.070999999999999924e-03,9.456969696547844473e-01
2.072000000000000057e-03,9.465757553290740089e-01
2.072999999999999756e-03,9.474548995646807636e-01
2.073999999999999889e-03,9.483344022715657351e-01
2.075000000000000022e-03,9.492142633595748169e-01
2.075999999999999721e-03,9.500944827384387725e-01
2.076999999999999853e-03,9.509750603137786529e-01
2.077999999999999986e-03,9.518559959910930512e-01
2.079000000000000119e-03,9.527372896837517091e-01
2.079999999999999818e-03,9.536189412970129675e-01
2.080999999999999951e-03,9.545009507400099569e-01
2.082000000000000083e-03,9.553833179217532390e-01
2.082999999999999782e-03,9.562660427471293412e-01
2.083999999999999915e-03,9.571491251248986920e-01
2.085000000000000048e-03,9.580325649636961538e-01
2.085999999999999747e-03,9.589163621720310227e-01
2.086999999999999880e-03,9.598005166582841419e-01
2.088000000000000012e-03,9.606850283307096783e-01
2.088999999999999711e-03,9.615698970974300153e-01
2.089999999999999844e-03,9.624551228624266264e-01
2.090999999999999977e-03,9.633407055375671213e-01
2.092000000000000109e-03,9.642266450305798653e-01
2.092999999999999809e-03,9.651129412450402123e-01
2.093999999999999941e-03,9.659995940924186453e-01
2.095000000000000074e-03,9.668866034800349674e-01
2.095999999999999773e-03,9.677739693110517516e-01
2.096999999999999906e-03,9.686616914965275882e-01
2.098000000000000038e-03,9.695497699473868414e-01
2.098999999999999738e-03,9.704382045663705325e-01
2.099999999999999870e-03,9.713269952600979140e-01
2.101000000000000003e-03,9.722161419390673576e-01
2.101999999999999702e-03,9.731056445096116780e-01
2.102999999999999835e-03,9.739955028779189172e-01
2.103999999999999967e-03,9.748857169540547929e-01
2.105000000000000100e-03,9.757762866439151361e-01
2.105999999999999799e-03,9.766672118532446767e-01
2.106999999999999932e-03,9.775584924916680407e-01
2.108000000000000065e-03,9.784501284646325292e-01
2.108999999999999764e-03,9.793421196814630081e-01
2.109999999999999896e-03,9.802344660473023552e-01
2.111000000000000029e-03,9.811271674711715685e-01
2.111999999999999728e-03,9.820202238579038845e-01
2.112999999999999861e-03,9.829136351162124363e-01
2.113999999999999994e-03,9.838074011506167116e-01
2.114999999999999693e-03,9.847015218695155392e-01
2.115999999999999825e-03,9.855959971811536491e-01
2.116999999999999958e-03,9.864908269895720228e-01
2.118000000000000091e-03,9.873860112026922042e-01
2.118999999999999790e-03,9.882815497282780859e-01
2.119999999999999923e-03,9.891774424739295801e-01
2.121000000000000055e-03,9.900736893430363006e-01
2.121999999999999754e-03,9.909702902469177399e-01
2.122999999999999887e-03,9.918672450886327763e-01
2.124000000000000020e-03,9.927645537751199623e-01
2.124999999999999719e-03,9.936622162131497626e-01
2.125999999999999852e-03,9.945602323093263308e-01
2.126999999999999984e-03,9.954586019700805144e-01
2.128000000000000117e-03,9.963573251057356028e-01
2.128999999999999816e-03,9.972564016183216307e-01
2.129999999999999949e-03,9.981558314137555232e-01
2.131000000000000082e-03,9.990556144018409856e-01
2.131999999999999781e-03,9.999557504881455561e-01
2.132999999999999913e-03,1.000856239578060691e+00
2.134000000000000046e-03,1.001757081576798436e+00
2.134999999999999745e-03,1.002658276393460168e+00
2.135999999999999878e-03,1.003559823932901773e+00
2.137000000000000011e-03,1.004461724099796616e+00
2.137999999999999710e-03,1.005363976802706283e+00
2.138999999999999842e-03,1.006266581945939764e+00
2.139999999999999975e-03,1.007169539433620864e+00
2.141000000000000108e-03,1.008072849177837460e+00
2.141999999999999807e-03,1.008976511078266913e+00
2.142999999999999940e-03,1.009880525046629396e+00
2.144000000000000072e-03,1.010784890986302864e+00
2.144999999999999771e-03,1.011689608800475426e+00
2.145999999999999904e-03,1.012594678400302373e+00
2.147000000000000037e-03,1.013500099688593670e+00
2.147999999999999736e-03,1.014405872572043510e+00
2.148999999999999869e-03,1.015311996953069285e+00
2.150000000000000001e-03,1.016218472742065115e+00
2.150999999999999700e-03,1.017125299845148989e+00
2.151999999999999833e-03,1.018032478164150101e+00
2.152999999999999966e-03,1.018940007604788978e+00
2.154000000000000099e-03,1.019847888076681253e+00
2.154999999999999798e-03,1.020756119481057933e+00
2.155999999999999930e-03,1.021664701727136970e+00
2.157000000000000063e-03,1.022573634719842417e+00
2.157999999999999762e-03,1.023482918363895822e+00
2.158999999999999895e-03,1.024392552563813119e+00
2.160000000000000028e-03,1.025302537228006017e+00
2.160999999999999727e-03,1.026212872256480502e+00
2.161999999999999859e-03,1.027123557557235278e+00
2.162999999999999992e-03,1.028034593038066991e+00
2.163999999999999691e-03,1.028945978602459288e+00
2.164999999999999824e-03,1.029857714157790261e+00
2.165999999999999957e-03,1.030769799607123449e+00
2.167000000000000089e-03,1.031682234853306124e+00
2.167999999999999788e-03,1.032595019803082215e+00
2.168999999999999921e-03,1.033508154362984266e+00
2.170000000000000054e-03,1.034421638439332547e+00
2.170999999999999753e-03,1.035335471934113905e+00
2.171999999999999886e-03,1.036249654753215177e+00
2.173000000000000018e-03,1.037164186802305821e+00
2.173999999999999717e-03,1.038079067986835913e+00
2.174999999999999850e-03,1.038994298212036815e+00
2.175999999999999983e-03,1.039909877382918513e+00
2.177000000000000116e-03,1.040825805400147130e+00
2.177999999999999815e-03,1.041742082172409045e+00
2.178999999999999947e-03,1.042658707604045665e+00
2.180000000000000080e-03,1.043575681599172578e+00
2.180999999999999779e-03,1.044493004065808250e+00
2.181999999999999912e-03,1.045410674903485271e+00
2.183000000000000045e-03,1.046328694019767580e+00
2.183999999999999744e-03,1.047247061317858163e+00
2.184999999999999876e-03,1.048165776704863772e+00
2.186000000000000009e-03,1.049084840083527759e+00
2.186999999999999708e-03,1.050004251360494800e+00
2.187999999999999841e-03,1.050924010438040401e+00
2.188999999999999974e-03,1.051844117218202035e+00
2.190000000000000106e-03,1.052764571611064959e+00
2.190999999999999805e-03,1.053685373518195467e+00
2.191999999999999938e-03,1.054606522840920713e+00
2.193000000000000071e-03,1.055528019488617630e+00
2.193999999999999770e-03,1.056449863362133978e+00
2.194999999999999903e-03,1.057372054370371517e+00
2.196000000000000035e-03,1.058294592413694835e+00
2.196999999999999734e-03,1.059217477396373175e+00
2.197999999999999867e-03,1.060140709222431310e+00
2.199000000000000000e-03,1.061064287799806660e+00
2.199999999999999699e-03,1.061988213027879269e+00
2.200999999999999832e-03,1.062912484814095837e+00
2.201999999999999964e-03,1.063837103061497258e+00
2.203000000000000097e-03,1.064762067672876844e+00
2.203999999999999796e-03,1.065687378550774334e+00
2.204999999999999929e-03,1.066613035601641890e+00
2.206000000000000062e-03,1.067539038731682322e+00
2.206999999999999761e-03,1.068465387842683967e+00
2.207999999999999893e-03,1.069392082836174263e+00
2.209000000000000026e-03,1.070319123617597068e+00
2.209999999999999725e-03,1.071246510092140003e+00
2.210999999999999858e-03,1.072174242164735558e+00
2.211999999999999991e-03,1.073102319735886656e+00
2.212999999999999690e-03,1.074030742710006647e+00
2.213999999999999822e-03,1.074959510991253309e+00
2.214999999999999955e-03,1.075888624483520628e+00
2.216000000000000088e-03,1.076818083090443467e+00
2.216999999999999787e-03,1.077747886715390235e+00
2.217999999999999920e-03,1.078678035261469548e+00
2.219000000000000052e-03,1.079608528631521791e+00
2.219999999999999751e-03,1.080539366732305773e+00
2.220999999999999884e-03,1.081470549461944097e+00
2.222000000000000017e-03,1.082402076726661777e+00
2.222999999999999716e-03,1.083333948432417371e+00
2.223999999999999849e-03,1.084266164480711669e+00
2.224999999999999981e-03,1.085198724772773460e+00
2.226000000000000114e-03,1.086131629213748617e+00
2.226999999999999813e-03,1.087064877708513011e+00
2.227999999999999946e-03,1.087998470157474973e+00
2.229000000000000078e-03,1.088932406464960145e+00
2.229999999999999778e-03,1.089866686535021945e+00
2.230999999999999910e-03,1.090801310267234259e+00
2.232000000000000043e-03,1.091736277569295366e+00
2.232999999999999742e-03,1.092671588340220268e+00
2.233999999999999875e-03,1.093607242487152353e+00
2.235000000000000007e-03,1.094543239908542409e+00
2.235999999999999707e-03,1.095479580510972717e+00
2.236999999999999839e-03,1.096416264196535373e+00
2.237999999999999972e-03,1.097353290867037368e+00
2.239000000000000105e-03,1.098290660424000142e+00
2.239999999999999804e-03,1.099228372772870221e+00
2.240999999999999936e-03,1.100166427818811687e+00
2.242000000000000069e-03,1.101104825458268932e+00
2.242999999999999768e-03,1.102043565600044017e+00
2.243999999999999901e-03,1.102982648144217315e+00
2.245000000000000034e-03,1.103922072994797610e+00
2.245999999999999733e-03,1.104861840051277078e+00
2.246999999999999865e-03,1.105801949217077196e+00
2.247999999999999998e-03,1.106742400395326120e+00
2.248999999999999697e-03,1.107683193493085971e+00
2.249999999999999830e-03,1.108624328408669646e+00
2.250999999999999963e-03,1.109565805044318454e+00
2.252000000000000095e-03,1.110507623301974611e+00
2.252999999999999794e-03,1.111449783083281684e+00
2.253999999999999927e-03,1.112392284293815425e+00
2.255000000000000060e-03,1.113335126834621214e+00
2.255999999999999759e-03,1.114278310606437783e+00
2.256999999999999892e-03,1.115221835513939386e+00
2.258000000000000024e-03,1.116165701461500959e+00
2.258999999999999723e-03,1.117109908348951075e+00
2.259999999999999856e-03,1.118054456075808334e+00
2.260999999999999989e-03,1.118999344545528407e+00
2.261999999999999688e-03,1.119944573661259213e+00
2.262999999999999821e-03,1.120890143325842025e+00
2.263999999999999953e-03,1.121836053441809700e+00
2.265000000000000086e-03,1.122782303911385116e+00
2.265999999999999785e-03,1.123728894632222586e+00
2.266999999999999918e-03,1.124675825510172533e+00
2.268000000000000051e-03,1.125623096446516369e+00
2.268999999999999750e-03,1.126570707342222644e+00
2.269999999999999882e-03,1.127518658102201865e+00
2.271000000000000015e-03,1.128466948626789312e+00
2.271999999999999714e-03,1.129415578816001853e+00
2.272999999999999847e-03,1.130364548573798755e+00
2.273999999999999980e-03,1.131313857799557843e+00
2.275000000000000112e-03,1.132263506396598451e+00
2.275999999999999811e-03,1.133213494267923060e+00
2.276999999999999944e-03,1.134163821311940490e+00
2.278000000000000077e-03,1.135114487431004626e+00
2.278999999999999776e-03,1.136065492531421306e+00
2.279999999999999909e-03,1.137016836510622575e+00
2.281000000000000041e-03,1.137968519269989986e+00
2.281999999999999740e-03,1.138920540710573803e+00
2.282999999999999873e-03,1.139872900737377126e+00
2.284000000000000006e-03,1.140825599246515054e+00
2.284999999999999705e-03,1.141778636142330994e+00
2.285999999999999838e-03,1.142732011328841057e+00
2.286999999999999970e-03,1.143685724705447715e+00
2.288000000000000103e-03,1.144639776171215484e+00
2.288999999999999802e-03,1.145594165629163053e+00
2.289999999999999935e-03,1.146548892981975598e+00
2.291000000000000068e-03,1.147503958127710666e+00
2.291999999999999767e-03,1.148459360972673871e+00
2.292999999999999899e-03,1.149415101414248408e+00
2.294000000000000032e-03,1.150371179353771200e+00
2.294999999999999731e-03,1.151327594692237444e+00
2.295999999999999864e-03,1.152284347330303715e+00
2.296999999999999997e-03,1.153241437172584316e+00
2.297999999999999696e-03,1.154198864114749368e+00
2.298999999999999828e-03,1.155156628060729496e+00
2.299999999999999961e-03,1.156114728914112266e+00
2.301000000000000094e-03,1.157073166573837852e+00
2.301999999999999793e-03,1.158031940938494708e+00
2.302999999999999926e-03,1.158991051910633452e+00
2.304000000000000058e-03,1.159950499392458534e+00
2.304999999999999757e-03,1.160910283281511912e+00
2.305999999999999890e-03,1.161870403479296154e+00
2.307000000000000023e-03,1.162830859891284430e+00
2.307999999999999722e-03,1.163791652413961319e+00
2.308999999999999855e-03,1.164752780947777566e+00
2.309999999999999987e-03,1.165714245392827531e+00
2.310999999999999686e-03,1.166676045653172400e+00
2.311999999999999819e-03,1.167638181628199545e+00
2.312999999999999952e-03,1.168600653216935736e+00
2.314000000000000085e-03,1.169563460322379012e+00
2.314999999999999784e-03,1.170526602842838937e+00
2.315999999999999916e-03,1.171490080680596346e+00
2.317000000000000049e-03,1.172453893733239827e+00
2.317999999999999748e-03,1.173418041902327458e+00
2.318999999999999881e-03,1.174382525089056495e+00
2.320000000000000014e-03,1.175347343194262484e+00
2.320999999999999713e-03,1.176312496118417705e+00
2.321999999999999845e-03,1.177277983761628954e+00
2.322999999999999978e-03,1.178243806023637097e+00
2.324000000000000111e-03,1.179209962803813738e+00
2.324999999999999810e-03,1.180176454001163444e+00
2.325999999999999943e-03,1.181143279518667599e+00
2.327000000000000075e-03,1.182110439254591139e+00
2.327999999999999774e-03,1.183077933111178259e+00
2.328999999999999907e-03,1.184045760985950935e+00
2.330000000000000040e-03,1.185013922780410178e+00
2.330999999999999739e-03,1.185982418395685078e+00
2.331999999999999872e-03,1.186951247732532133e+00
2.333000000000000004e-03,1.187920410686975181e+00
2.333999999999999703e-03,1.188889907163375392e+00
2.334999999999999836e-03,1.189859737057002542e+00
2.335999999999999969e-03,1.190829900271466402e+00
2.337000000000000102e-03,1.191800396705638532e+00
2.337999999999999801e-03,1.192771226258010131e+00
2.338999999999999933e-03,1.193742388831058987e+00
2.340000000000000066e-03,1.194713884322512687e+00
2.340999999999999765e-03,1.195685712629715347e+00
2.341999999999999898e-03,1.196657873658371951e+00
2.343000000000000031e-03,1.197630367300682286e+00
2.343999999999999730e-03,1.198603193461586836e+00
2.344999999999999862e-03,1.199576352041265226e+00
2.345999999999999995e-03,1.200549842935131339e+00
2.346999999999999694e-03,1.201523666046970140e+00
2.347999999999999827e-03,1.202497821275800183e+00
2.348999999999999960e-03,1.203472308520248557e+00
2.350000000000000092e-03,1.204447127678551333e+00
2.350999999999999791e-03,1.205422278648550005e+00
2.351999999999999924e-03,1.206397761332083762e+00
2.353000000000000057e-03,1.207373575630603657e+00
2.353999999999999756e-03,1.208349721440771907e+00
2.354999999999999889e-03,1.209326198663249752e+00
2.356000000000000021e-03,1.210303007193906266e+00
2.356999999999999720e-03,1.211280146937008695e+00
2.357999999999999853e-03,1.212257617787630082e+00
2.358999999999999986e-03,1.213235419644842272e+00
2.359999999999999685e-03,1.214213552411722796e+00
2.360999999999999818e-03,1.215192015986547691e+00
2.361999999999999950e-03,1.216170810267190872e+00
2.363000000000000083e-03,1.217149935151122575e+00
2.363999999999999782e-03,1.218129390539817836e+00
2.364999999999999915e-03,1.219109176329940203e+00
2.366000000000000048e-03,1.220089292422158467e+00
2.366999999999999747e-03,1.221069738716739073e+00
2.367999999999999879e-03,1.222050515109125879e+00
2.369000000000000012e-03,1.223031621503189559e+00
2.369999999999999711e-03,1.224013057793558179e+00
2.370999999999999844e-03,1.224994823878864825e+00
2.371999999999999977e-03,1.225976919661760922e+00
2.373000000000000109e-03,1.226959345035636861e+00
2.373999999999999808e-03,1.227942099902320949e+00
2.374999999999999941e-03,1.228925184163235818e+00
2.376000000000000074e-03,1.229908597710526630e+00
2.376999999999999773e-03,1.230892340449219802e+00
2.377999999999999906e-03,1.231876412275062949e+00
2.379000000000000038e-03,1.232860813087821805e+00
2.379999999999999737e-03,1.233845542782407101e+00
2.380999999999999870e-03,1.234830601262188354e+00
2.382000000000000003e-03,1.235815988421238965e+00
2.382999999999999702e-03,1.236801704162094895e+00
2.383999999999999835e-03,1.237787748382432440e+00
2.384999999999999967e-03,1.238774120979504900e+00
2.386000000000000100e-03,1.239760821850141470e+00
2.386999999999999799e-03,1.240747850895199678e+00
2.387999999999999932e-03,1.241735208010660951e+00
2.389000000000000064e-03,1.242722893096536607e+00
2.389999999999999764e-03,1.243710906052414300e+00
2.390999999999999896e-03,1.244699246772998924e+00
2.392000000000000029e-03,1.245687915161482140e+00
2.392999999999999728e-03,1.246676911111713970e+00
2.393999999999999861e-03,1.247666234526035867e+00
2.394999999999999993e-03,1.248655885297433654e+00
2.395999999999999693e-03,1.249645863327391471e+00
2.396999999999999825e-03,1.250636168512496704e+00
2.397999999999999958e-03,1.251626800753376179e+00
2.399000000000000091e-03,1.252617759945751974e+00
2.399999999999999790e-03,1.253609045984910964e+00
2.400999999999999922e-03,1.254600658774652322e+00
2.402000000000000055e-03,1.255592598209395838e+00
2.402999999999999754e-03,1.256584864187595629e+00
2.403999999999999887e-03,1.257577456607273270e+00
2.405000000000000020e-03,1.258570375366011129e+00
2.405999999999999719e-03,1.259563620360952374e+00
2.406999999999999851e-03,1.260557191488801188e+00
2.407999999999999984e-03,1.261551088650305630e+00
2.408999999999999683e-03,1.262545311741291032e+00
2.409999999999999816e-03,1.263539860661627268e+00
